#
# U.S. Geological Survey
# National Water Information System
# Retrieved: 2006-04-20 12:52:53 EDT
#
# This file contains published daily mean streamflow data.
#
# Further Descriptions of the dv_cd column can be found at:
# http://waterdata.usgs.gov/nwis/help?codes_help#dv_cd
#
#
# This information includes the following fields:
#
#  agency_cd   Agency Code
#  site_no     USGS station number
#  dv_dt       date of daily mean streamflow
#  dv_va       daily mean streamflow value, in cubic-feet per-second
#  dv_cd       daily mean streamflow value qualification code
#
# Sites in this file include:
#  USGS 01100000 MERRIMACK RIVER BL CONCORD RIVER AT LOWELL, MA
#
#
agency_cd	site_no	dv_dt	dv_va	dv_cd
5s	15s	10d	12n	3s
USGS	01100000	1976-05-15	12200	
USGS	01100000	1976-05-16	11700	
USGS	01100000	1976-05-17	11300	
USGS	01100000	1976-05-18	10700	
USGS	01100000	1976-05-19	10600	
USGS	01100000	1976-05-20	13000	
USGS	01100000	1976-05-21	17800	
USGS	01100000	1976-05-22	19000	
USGS	01100000	1976-05-23	17700	
USGS	01100000	1976-05-24	15900	
USGS	01100000	1976-05-25	14100	
USGS	01100000	1976-05-26	12500	
USGS	01100000	1976-05-27	11300	
USGS	01100000	1976-05-28	10100	
USGS	01100000	1976-05-29	9260	
USGS	01100000	1976-05-30	8630	
USGS	01100000	1976-05-31	7880	
USGS	01100000	1976-06-01	7730	
USGS	01100000	1976-06-02	7480	
USGS	01100000	1976-06-03	5910	
USGS	01100000	1976-06-04	5450	
USGS	01100000	1976-06-05	5030	
USGS	01100000	1976-06-06	4550	
USGS	01100000	1976-06-07	4550	
USGS	01100000	1976-06-08	4690	
USGS	01100000	1976-06-09	4420	
USGS	01100000	1976-06-10	4480	
USGS	01100000	1976-06-11	3850	
USGS	01100000	1976-06-12	3240	
USGS	01100000	1976-06-13	2840	
USGS	01100000	1976-06-14	2810	
USGS	01100000	1976-06-15	2290	
USGS	01100000	1976-06-16	2180	
USGS	01100000	1976-06-17	2310	
USGS	01100000	1976-06-18	1900	
USGS	01100000	1976-06-19	1710	
USGS	01100000	1976-06-20	1550	
USGS	01100000	1976-06-21	2310	
USGS	01100000	1976-06-22	2050	
USGS	01100000	1976-06-23	2070	
USGS	01100000	1976-06-24	2430	
USGS	01100000	1976-06-25	2540	
USGS	01100000	1976-06-26	1920	
USGS	01100000	1976-06-27	1970	
USGS	01100000	1976-06-28	2990	
USGS	01100000	1976-06-29	2720	
USGS	01100000	1976-06-30	2400	
USGS	01100000	1976-07-01	2570	
USGS	01100000	1976-07-02	2840	
USGS	01100000	1976-07-03	2990	
USGS	01100000	1976-07-04	3380	
USGS	01100000	1976-07-05	3150	
USGS	01100000	1976-07-06	2750	
USGS	01100000	1976-07-07	2570	
USGS	01100000	1976-07-08	2400	
USGS	01100000	1976-07-09	2260	
USGS	01100000	1976-07-10	1800	
USGS	01100000	1976-07-11	1100	
USGS	01100000	1976-07-12	2570	
USGS	01100000	1976-07-13	3510	
USGS	01100000	1976-07-14	5580	
USGS	01100000	1976-07-15	3340	
USGS	01100000	1976-07-16	2990	
USGS	01100000	1976-07-17	2180	
USGS	01100000	1976-07-18	2290	
USGS	01100000	1976-07-19	3110	
USGS	01100000	1976-07-20	3280	
USGS	01100000	1976-07-21	1970	
USGS	01100000	1976-07-22	2050	
USGS	01100000	1976-07-23	2370	
USGS	01100000	1976-07-24	1530	
USGS	01100000	1976-07-25	1100	
USGS	01100000	1976-07-26	2960	
USGS	01100000	1976-07-27	2930	
USGS	01100000	1976-07-28	2750	
USGS	01100000	1976-07-29	2480	
USGS	01100000	1976-07-30	2600	
USGS	01100000	1976-07-31	1760	
USGS	01100000	1976-08-01	2480	
USGS	01100000	1976-08-02	7480	
USGS	01100000	1976-08-03	7880	
USGS	01100000	1976-08-04	8590	
USGS	01100000	1976-08-05	6670	
USGS	01100000	1976-08-06	4790	
USGS	01100000	1976-08-07	2840	
USGS	01100000	1976-08-08	3110	
USGS	01100000	1976-08-09	5390	
USGS	01100000	1976-08-10	11300	
USGS	01100000	1976-08-11	18300	
USGS	01100000	1976-08-12	28300	
USGS	01100000	1976-08-13	26300	
USGS	01100000	1976-08-14	18200	
USGS	01100000	1976-08-15	12200	
USGS	01100000	1976-08-16	13100	
USGS	01100000	1976-08-17	18500	
USGS	01100000	1976-08-18	19700	
USGS	01100000	1976-08-19	15700	
USGS	01100000	1976-08-20	14500	
USGS	01100000	1976-08-21	9780	
USGS	01100000	1976-08-22	8710	
USGS	01100000	1976-08-23	7050	
USGS	01100000	1976-08-24	6560	
USGS	01100000	1976-08-25	6490	
USGS	01100000	1976-08-26	5580	
USGS	01100000	1976-08-27	5100	
USGS	01100000	1976-08-28	4070	
USGS	01100000	1976-08-29	4190	
USGS	01100000	1976-08-30	5390	
USGS	01100000	1976-08-31	5160	
USGS	01100000	1976-09-01	4820	
USGS	01100000	1976-09-02	4860	
USGS	01100000	1976-09-03	4690	
USGS	01100000	1976-09-04	3150	
USGS	01100000	1976-09-05	2930	
USGS	01100000	1976-09-06	5980	
USGS	01100000	1976-09-07	4920	
USGS	01100000	1976-09-08	5160	
USGS	01100000	1976-09-09	5350	
USGS	01100000	1976-09-10	5650	
USGS	01100000	1976-09-11	5160	
USGS	01100000	1976-09-12	6110	
USGS	01100000	1976-09-13	7410	
USGS	01100000	1976-09-14	7550	
USGS	01100000	1976-09-15	7260	
USGS	01100000	1976-09-16	6320	
USGS	01100000	1976-09-17	6220	
USGS	01100000	1976-09-18	4650	
USGS	01100000	1976-09-19	4620	
USGS	01100000	1976-09-20	7410	
USGS	01100000	1976-09-21	6560	
USGS	01100000	1976-09-22	6150	
USGS	01100000	1976-09-23	5580	
USGS	01100000	1976-09-24	3970	
USGS	01100000	1976-09-25	2130	
USGS	01100000	1976-09-26	1430	
USGS	01100000	1976-09-27	1400	
USGS	01100000	1976-09-28	1700	
USGS	01100000	1976-09-29	2800	
USGS	01100000	1976-09-30	5500	
USGS	01100000	1976-10-01	6650	
USGS	01100000	1976-10-02	5540	
USGS	01100000	1976-10-03	5320	
USGS	01100000	1976-10-04	4460	
USGS	01100000	1976-10-05	3830	
USGS	01100000	1976-10-06	4130	
USGS	01100000	1976-10-07	3670	
USGS	01100000	1976-10-08	2880	
USGS	01100000	1976-10-09	2220	
USGS	01100000	1976-10-10	7520	
USGS	01100000	1976-10-11	14100	
USGS	01100000	1976-10-12	19300	
USGS	01100000	1976-10-13	13900	
USGS	01100000	1976-10-14	9140	
USGS	01100000	1976-10-15	7920	
USGS	01100000	1976-10-16	6600	
USGS	01100000	1976-10-17	6460	
USGS	01100000	1976-10-18	7160	
USGS	01100000	1976-10-19	6420	
USGS	01100000	1976-10-20	6670	
USGS	01100000	1976-10-21	11200	
USGS	01100000	1976-10-22	19200	
USGS	01100000	1976-10-23	25900	
USGS	01100000	1976-10-24	19500	
USGS	01100000	1976-10-25	14700	
USGS	01100000	1976-10-26	12900	
USGS	01100000	1976-10-27	11900	
USGS	01100000	1976-10-28	10000	
USGS	01100000	1976-10-29	8710	
USGS	01100000	1976-10-30	7020	
USGS	01100000	1976-10-31	6700	
USGS	01100000	1976-11-01	6480	
USGS	01100000	1976-11-02	6770	
USGS	01100000	1976-11-03	7330	
USGS	01100000	1976-11-04	6920	
USGS	01100000	1976-11-05	5850	
USGS	01100000	1976-11-06	5970	
USGS	01100000	1976-11-07	5790	
USGS	01100000	1976-11-08	6460	
USGS	01100000	1976-11-09	7010	
USGS	01100000	1976-11-10	6180	
USGS	01100000	1976-11-11	5110	
USGS	01100000	1976-11-12	4240	
USGS	01100000	1976-11-13	4360	
USGS	01100000	1976-11-14	3880	
USGS	01100000	1976-11-15	3920	
USGS	01100000	1976-11-16	3880	
USGS	01100000	1976-11-17	3420	
USGS	01100000	1976-11-18	3710	
USGS	01100000	1976-11-19	3290	
USGS	01100000	1976-11-20	2740	
USGS	01100000	1976-11-21	3320	
USGS	01100000	1976-11-22	3700	
USGS	01100000	1976-11-23	3410	
USGS	01100000	1976-11-24	3000	
USGS	01100000	1976-11-25	3090	
USGS	01100000	1976-11-26	2840	
USGS	01100000	1976-11-27	2230	
USGS	01100000	1976-11-28	2500	
USGS	01100000	1976-11-29	3210	
USGS	01100000	1976-11-30	3270	
USGS	01100000	1976-12-01	3060	
USGS	01100000	1976-12-02	3090	
USGS	01100000	1976-12-03	3390	
USGS	01100000	1976-12-04	2190	
USGS	01100000	1976-12-05	2150	
USGS	01100000	1976-12-06	3030	
USGS	01100000	1976-12-07	2930	
USGS	01100000	1976-12-08	5190	
USGS	01100000	1976-12-09	5800	
USGS	01100000	1976-12-10	7310	
USGS	01100000	1976-12-11	5990	
USGS	01100000	1976-12-12	5370	
USGS	01100000	1976-12-13	4890	
USGS	01100000	1976-12-14	4910	
USGS	01100000	1976-12-15	4230	
USGS	01100000	1976-12-16	4070	
USGS	01100000	1976-12-17	4020	
USGS	01100000	1976-12-18	3230	
USGS	01100000	1976-12-19	3400	
USGS	01100000	1976-12-20	3850	
USGS	01100000	1976-12-21	3420	
USGS	01100000	1976-12-22	3610	
USGS	01100000	1976-12-23	3280	
USGS	01100000	1976-12-24	2970	
USGS	01100000	1976-12-25	2290	
USGS	01100000	1976-12-26	2370	
USGS	01100000	1976-12-27	3110	
USGS	01100000	1976-12-28	2820	
USGS	01100000	1976-12-29	2730	
USGS	01100000	1976-12-30	2570	
USGS	01100000	1976-12-31	2770	
USGS	01100000	1977-01-01	2140	
USGS	01100000	1977-01-02	1830	
USGS	01100000	1977-01-03	2810	
USGS	01100000	1977-01-04	2700	
USGS	01100000	1977-01-05	2700	
USGS	01100000	1977-01-06	2710	
USGS	01100000	1977-01-07	2710	
USGS	01100000	1977-01-08	2080	
USGS	01100000	1977-01-09	2180	
USGS	01100000	1977-01-10	3020	
USGS	01100000	1977-01-11	3060	
USGS	01100000	1977-01-12	3120	
USGS	01100000	1977-01-13	3160	
USGS	01100000	1977-01-14	3010	
USGS	01100000	1977-01-15	2580	
USGS	01100000	1977-01-16	2520	
USGS	01100000	1977-01-17	3490	
USGS	01100000	1977-01-18	3650	
USGS	01100000	1977-01-19	3330	
USGS	01100000	1977-01-20	3210	
USGS	01100000	1977-01-21	3080	
USGS	01100000	1977-01-22	2500	
USGS	01100000	1977-01-23	2710	
USGS	01100000	1977-01-24	2930	
USGS	01100000	1977-01-25	2790	
USGS	01100000	1977-01-26	2680	
USGS	01100000	1977-01-27	2720	
USGS	01100000	1977-01-28	2850	
USGS	01100000	1977-01-29	2350	
USGS	01100000	1977-01-30	2390	
USGS	01100000	1977-01-31	2930	
USGS	01100000	1977-02-01	2880	
USGS	01100000	1977-02-02	2830	
USGS	01100000	1977-02-03	2770	
USGS	01100000	1977-02-04	2820	
USGS	01100000	1977-02-05	2350	
USGS	01100000	1977-02-06	2660	
USGS	01100000	1977-02-07	3010	
USGS	01100000	1977-02-08	2790	
USGS	01100000	1977-02-09	2920	
USGS	01100000	1977-02-10	2620	
USGS	01100000	1977-02-11	2490	
USGS	01100000	1977-02-12	2040	
USGS	01100000	1977-02-13	2190	
USGS	01100000	1977-02-14	3320	
USGS	01100000	1977-02-15	3140	
USGS	01100000	1977-02-16	2870	
USGS	01100000	1977-02-17	2810	
USGS	01100000	1977-02-18	2740	
USGS	01100000	1977-02-19	2210	
USGS	01100000	1977-02-20	2200	
USGS	01100000	1977-02-21	3150	
USGS	01100000	1977-02-22	2400	
USGS	01100000	1977-02-23	2410	
USGS	01100000	1977-02-24	2630	
USGS	01100000	1977-02-25	3870	
USGS	01100000	1977-02-26	4800	
USGS	01100000	1977-02-27	6000	
USGS	01100000	1977-02-28	6620	
USGS	01100000	1977-03-01	7090	
USGS	01100000	1977-03-02	6730	
USGS	01100000	1977-03-03	6480	
USGS	01100000	1977-03-04	6700	
USGS	01100000	1977-03-05	7580	
USGS	01100000	1977-03-06	8460	
USGS	01100000	1977-03-07	9200	
USGS	01100000	1977-03-08	9000	
USGS	01100000	1977-03-09	9420	
USGS	01100000	1977-03-10	9870	
USGS	01100000	1977-03-11	12000	
USGS	01100000	1977-03-12	15600	
USGS	01100000	1977-03-13	19600	
USGS	01100000	1977-03-14	37300	
USGS	01100000	1977-03-15	55900	
USGS	01100000	1977-03-16	49200	
USGS	01100000	1977-03-17	41900	
USGS	01100000	1977-03-18	38400	
USGS	01100000	1977-03-19	35200	
USGS	01100000	1977-03-20	33100	
USGS	01100000	1977-03-21	30500	
USGS	01100000	1977-03-22	25800	
USGS	01100000	1977-03-23	23000	
USGS	01100000	1977-03-24	20900	
USGS	01100000	1977-03-25	19900	
USGS	01100000	1977-03-26	18100	
USGS	01100000	1977-03-27	16900	
USGS	01100000	1977-03-28	17400	
USGS	01100000	1977-03-29	19700	
USGS	01100000	1977-03-30	26400	
USGS	01100000	1977-03-31	33300	
USGS	01100000	1977-04-01	37400	
USGS	01100000	1977-04-02	35700	
USGS	01100000	1977-04-03	32700	
USGS	01100000	1977-04-04	30800	
USGS	01100000	1977-04-05	29400	
USGS	01100000	1977-04-06	29500	
USGS	01100000	1977-04-07	28900	
USGS	01100000	1977-04-08	26400	
USGS	01100000	1977-04-09	23100	
USGS	01100000	1977-04-10	20400	
USGS	01100000	1977-04-11	17200	
USGS	01100000	1977-04-12	15700	
USGS	01100000	1977-04-13	14700	
USGS	01100000	1977-04-14	14400	
USGS	01100000	1977-04-15	15100	
USGS	01100000	1977-04-16	15900	
USGS	01100000	1977-04-17	14600	
USGS	01100000	1977-04-18	13100	
USGS	01100000	1977-04-19	12000	
USGS	01100000	1977-04-20	11200	
USGS	01100000	1977-04-21	10400	
USGS	01100000	1977-04-22	9910	
USGS	01100000	1977-04-23	10400	
USGS	01100000	1977-04-24	14500	
USGS	01100000	1977-04-25	26100	
USGS	01100000	1977-04-26	32800	
USGS	01100000	1977-04-27	28100	
USGS	01100000	1977-04-28	22300	
USGS	01100000	1977-04-29	18500	
USGS	01100000	1977-04-30	15500	
USGS	01100000	1977-05-01	13100	
USGS	01100000	1977-05-02	12600	
USGS	01100000	1977-05-03	11200	
USGS	01100000	1977-05-04	9440	
USGS	01100000	1977-05-05	8710	
USGS	01100000	1977-05-06	8240	
USGS	01100000	1977-05-07	7560	
USGS	01100000	1977-05-08	7590	
USGS	01100000	1977-05-09	7860	
USGS	01100000	1977-05-10	9850	
USGS	01100000	1977-05-11	14200	
USGS	01100000	1977-05-12	14600	
USGS	01100000	1977-05-13	12900	
USGS	01100000	1977-05-14	10600	
USGS	01100000	1977-05-15	9530	
USGS	01100000	1977-05-16	8710	
USGS	01100000	1977-05-17	7480	
USGS	01100000	1977-05-18	7160	
USGS	01100000	1977-05-19	7230	
USGS	01100000	1977-05-20	6940	
USGS	01100000	1977-05-21	6810	
USGS	01100000	1977-05-22	6490	
USGS	01100000	1977-05-23	6290	
USGS	01100000	1977-05-24	5800	
USGS	01100000	1977-05-25	5220	
USGS	01100000	1977-05-26	4660	
USGS	01100000	1977-05-27	4410	
USGS	01100000	1977-05-28	3830	
USGS	01100000	1977-05-29	3440	
USGS	01100000	1977-05-30	3310	
USGS	01100000	1977-05-31	3470	
USGS	01100000	1977-06-01	3480	
USGS	01100000	1977-06-02	3510	
USGS	01100000	1977-06-03	3340	
USGS	01100000	1977-06-04	3400	
USGS	01100000	1977-06-05	3320	
USGS	01100000	1977-06-06	3400	
USGS	01100000	1977-06-07	3390	
USGS	01100000	1977-06-08	3730	
USGS	01100000	1977-06-09	4120	
USGS	01100000	1977-06-10	4880	
USGS	01100000	1977-06-11	5290	
USGS	01100000	1977-06-12	5190	
USGS	01100000	1977-06-13	5030	
USGS	01100000	1977-06-14	4620	
USGS	01100000	1977-06-15	4240	
USGS	01100000	1977-06-16	4190	
USGS	01100000	1977-06-17	3780	
USGS	01100000	1977-06-18	3270	
USGS	01100000	1977-06-19	3470	
USGS	01100000	1977-06-20	3370	
USGS	01100000	1977-06-21	3420	
USGS	01100000	1977-06-22	3350	
USGS	01100000	1977-06-23	2830	
USGS	01100000	1977-06-24	3130	
USGS	01100000	1977-06-25	2210	
USGS	01100000	1977-06-26	2350	
USGS	01100000	1977-06-27	3330	
USGS	01100000	1977-06-28	4320	
USGS	01100000	1977-06-29	4610	
USGS	01100000	1977-06-30	4310	
USGS	01100000	1977-07-01	3880	
USGS	01100000	1977-07-02	2940	
USGS	01100000	1977-07-03	3060	
USGS	01100000	1977-07-04	2860	
USGS	01100000	1977-07-05	3080	
USGS	01100000	1977-07-06	2500	
USGS	01100000	1977-07-07	2490	
USGS	01100000	1977-07-08	2370	
USGS	01100000	1977-07-09	1980	
USGS	01100000	1977-07-10	1680	
USGS	01100000	1977-07-11	1800	
USGS	01100000	1977-07-12	1740	
USGS	01100000	1977-07-13	1900	
USGS	01100000	1977-07-14	1860	
USGS	01100000	1977-07-15	1740	
USGS	01100000	1977-07-16	832	
USGS	01100000	1977-07-17	760	
USGS	01100000	1977-07-18	2510	
USGS	01100000	1977-07-19	2170	
USGS	01100000	1977-07-20	1770	
USGS	01100000	1977-07-21	1540	
USGS	01100000	1977-07-22	1630	
USGS	01100000	1977-07-23	1200	
USGS	01100000	1977-07-24	1030	
USGS	01100000	1977-07-25	1990	
USGS	01100000	1977-07-26	1840	
USGS	01100000	1977-07-27	1680	
USGS	01100000	1977-07-28	1350	
USGS	01100000	1977-07-29	1710	
USGS	01100000	1977-07-30	1290	
USGS	01100000	1977-07-31	1000	
USGS	01100000	1977-08-01	1840	
USGS	01100000	1977-08-02	1650	
USGS	01100000	1977-08-03	2120	
USGS	01100000	1977-08-04	2280	
USGS	01100000	1977-08-05	2090	
USGS	01100000	1977-08-06	1390	
USGS	01100000	1977-08-07	1210	
USGS	01100000	1977-08-08	2240	
USGS	01100000	1977-08-09	2180	
USGS	01100000	1977-08-10	1740	
USGS	01100000	1977-08-11	1710	
USGS	01100000	1977-08-12	1860	
USGS	01100000	1977-08-13	1130	
USGS	01100000	1977-08-14	1220	
USGS	01100000	1977-08-15	2130	
USGS	01100000	1977-08-16	1870	
USGS	01100000	1977-08-17	1790	
USGS	01100000	1977-08-18	1750	
USGS	01100000	1977-08-19	1730	
USGS	01100000	1977-08-20	1330	
USGS	01100000	1977-08-21	1230	
USGS	01100000	1977-08-22	2070	
USGS	01100000	1977-08-23	1860	
USGS	01100000	1977-08-24	1580	
USGS	01100000	1977-08-25	1510	
USGS	01100000	1977-08-26	1550	
USGS	01100000	1977-08-27	1210	
USGS	01100000	1977-08-28	1100	
USGS	01100000	1977-08-29	1630	
USGS	01100000	1977-08-30	1540	
USGS	01100000	1977-08-31	1440	
USGS	01100000	1977-09-01	1380	
USGS	01100000	1977-09-02	1290	
USGS	01100000	1977-09-03	1180	
USGS	01100000	1977-09-04	957	
USGS	01100000	1977-09-05	1020	
USGS	01100000	1977-09-06	1450	
USGS	01100000	1977-09-07	1150	
USGS	01100000	1977-09-08	1190	
USGS	01100000	1977-09-09	1360	
USGS	01100000	1977-09-10	1060	
USGS	01100000	1977-09-11	912	
USGS	01100000	1977-09-12	1570	
USGS	01100000	1977-09-13	1150	
USGS	01100000	1977-09-14	1280	
USGS	01100000	1977-09-15	1630	
USGS	01100000	1977-09-16	2640	
USGS	01100000	1977-09-17	3400	
USGS	01100000	1977-09-18	2490	
USGS	01100000	1977-09-19	2840	
USGS	01100000	1977-09-20	2600	
USGS	01100000	1977-09-21	2840	
USGS	01100000	1977-09-22	4510	
USGS	01100000	1977-09-23	4920	
USGS	01100000	1977-09-24	4300	
USGS	01100000	1977-09-25	3850	
USGS	01100000	1977-09-26	4400	
USGS	01100000	1977-09-27	5390	
USGS	01100000	1977-09-28	7090	
USGS	01100000	1977-09-29	7280	
USGS	01100000	1977-09-30	6010	
USGS	01100000	1977-10-01	5750	
USGS	01100000	1977-10-02	6900	
USGS	01100000	1977-10-03	12800	
USGS	01100000	1977-10-04	13500	
USGS	01100000	1977-10-05	9600	
USGS	01100000	1977-10-06	7350	
USGS	01100000	1977-10-07	6120	
USGS	01100000	1977-10-08	5360	
USGS	01100000	1977-10-09	5570	
USGS	01100000	1977-10-10	9750	
USGS	01100000	1977-10-11	20000	
USGS	01100000	1977-10-12	18700	
USGS	01100000	1977-10-13	13200	
USGS	01100000	1977-10-14	10600	
USGS	01100000	1977-10-15	10100	
USGS	01100000	1977-10-16	10300	
USGS	01100000	1977-10-17	12700	
USGS	01100000	1977-10-18	25000	
USGS	01100000	1977-10-19	30600	
USGS	01100000	1977-10-20	27200	
USGS	01100000	1977-10-21	21500	
USGS	01100000	1977-10-22	18100	
USGS	01100000	1977-10-23	15600	
USGS	01100000	1977-10-24	13200	
USGS	01100000	1977-10-25	11400	
USGS	01100000	1977-10-26	10700	
USGS	01100000	1977-10-27	9990	
USGS	01100000	1977-10-28	9040	
USGS	01100000	1977-10-29	8360	
USGS	01100000	1977-10-30	8100	
USGS	01100000	1977-10-31	7630	
USGS	01100000	1977-11-01	7650	
USGS	01100000	1977-11-02	6980	
USGS	01100000	1977-11-03	5870	
USGS	01100000	1977-11-04	6080	
USGS	01100000	1977-11-05	5690	
USGS	01100000	1977-11-06	5800	
USGS	01100000	1977-11-07	5890	
USGS	01100000	1977-11-08	6410	
USGS	01100000	1977-11-09	9210	
USGS	01100000	1977-11-10	12700	
USGS	01100000	1977-11-11	13800	
USGS	01100000	1977-11-12	13000	
USGS	01100000	1977-11-13	12700	
USGS	01100000	1977-11-14	11200	
USGS	01100000	1977-11-15	9710	
USGS	01100000	1977-11-16	8140	
USGS	01100000	1977-11-17	8480	
USGS	01100000	1977-11-18	8650	
USGS	01100000	1977-11-19	9090	
USGS	01100000	1977-11-20	7860	
USGS	01100000	1977-11-21	8060	
USGS	01100000	1977-11-22	8040	
USGS	01100000	1977-11-23	7590	
USGS	01100000	1977-11-24	7300	
USGS	01100000	1977-11-25	7370	
USGS	01100000	1977-11-26	8670	
USGS	01100000	1977-11-27	10900	
USGS	01100000	1977-11-28	12300	
USGS	01100000	1977-11-29	11300	
USGS	01100000	1977-11-30	10300	
USGS	01100000	1977-12-01	10600	
USGS	01100000	1977-12-02	15700	
USGS	01100000	1977-12-03	18000	
USGS	01100000	1977-12-04	16900	
USGS	01100000	1977-12-05	15000	
USGS	01100000	1977-12-06	13600	
USGS	01100000	1977-12-07	12800	
USGS	01100000	1977-12-08	11300	
USGS	01100000	1977-12-09	10300	
USGS	01100000	1977-12-10	9400	
USGS	01100000	1977-12-11	8450	
USGS	01100000	1977-12-12	8240	
USGS	01100000	1977-12-13	8090	
USGS	01100000	1977-12-14	8290	
USGS	01100000	1977-12-15	9690	
USGS	01100000	1977-12-16	12800	
USGS	01100000	1977-12-17	14700	
USGS	01100000	1977-12-18	14300	
USGS	01100000	1977-12-19	13000	
USGS	01100000	1977-12-20	12100	
USGS	01100000	1977-12-21	11500	
USGS	01100000	1977-12-22	13500	
USGS	01100000	1977-12-23	15600	
USGS	01100000	1977-12-24	15300	
USGS	01100000	1977-12-25	13900	
USGS	01100000	1977-12-26	14000	
USGS	01100000	1977-12-27	14200	
USGS	01100000	1977-12-28	12900	
USGS	01100000	1977-12-29	10800	
USGS	01100000	1977-12-30	10100	
USGS	01100000	1977-12-31	9760	
USGS	01100000	1978-01-01	9750	
USGS	01100000	1978-01-02	9410	
USGS	01100000	1978-01-03	9110	
USGS	01100000	1978-01-04	8440	
USGS	01100000	1978-01-05	8040	
USGS	01100000	1978-01-06	8430	
USGS	01100000	1978-01-07	7960	
USGS	01100000	1978-01-08	7850	
USGS	01100000	1978-01-09	12900	
USGS	01100000	1978-01-10	26000	
USGS	01100000	1978-01-11	30800	
USGS	01100000	1978-01-12	29100	
USGS	01100000	1978-01-13	22300	
USGS	01100000	1978-01-14	18800	
USGS	01100000	1978-01-15	15900	
USGS	01100000	1978-01-16	15000	
USGS	01100000	1978-01-17	14700	
USGS	01100000	1978-01-18	13500	
USGS	01100000	1978-01-19	12500	
USGS	01100000	1978-01-20	12000	
USGS	01100000	1978-01-21	12000	
USGS	01100000	1978-01-22	11500	
USGS	01100000	1978-01-23	11000	
USGS	01100000	1978-01-24	11000	
USGS	01100000	1978-01-25	12000	
USGS	01100000	1978-01-26	21000	
USGS	01100000	1978-01-27	38000	
USGS	01100000	1978-01-28	46900	
USGS	01100000	1978-01-29	46300	
USGS	01100000	1978-01-30	38800	
USGS	01100000	1978-01-31	33300	
USGS	01100000	1978-02-01	28700	
USGS	01100000	1978-02-02	24000	
USGS	01100000	1978-02-03	20000	
USGS	01100000	1978-02-04	17500	
USGS	01100000	1978-02-05	15500	
USGS	01100000	1978-02-06	14500	
USGS	01100000	1978-02-07	14000	
USGS	01100000	1978-02-08	13500	
USGS	01100000	1978-02-09	13000	
USGS	01100000	1978-02-10	12500	
USGS	01100000	1978-02-11	12000	
USGS	01100000	1978-02-12	12000	
USGS	01100000	1978-02-13	11500	
USGS	01100000	1978-02-14	11500	
USGS	01100000	1978-02-15	11000	
USGS	01100000	1978-02-16	11000	
USGS	01100000	1978-02-17	10500	
USGS	01100000	1978-02-18	10500	
USGS	01100000	1978-02-19	10000	
USGS	01100000	1978-02-20	10000	
USGS	01100000	1978-02-21	9900	
USGS	01100000	1978-02-22	9800	
USGS	01100000	1978-02-23	9700	
USGS	01100000	1978-02-24	9600	
USGS	01100000	1978-02-25	9100	
USGS	01100000	1978-02-26	8600	
USGS	01100000	1978-02-27	8300	
USGS	01100000	1978-02-28	8150	
USGS	01100000	1978-03-01	7680	
USGS	01100000	1978-03-02	6630	
USGS	01100000	1978-03-03	5980	
USGS	01100000	1978-03-04	6010	
USGS	01100000	1978-03-05	5710	
USGS	01100000	1978-03-06	5210	
USGS	01100000	1978-03-07	5300	
USGS	01100000	1978-03-08	5150	
USGS	01100000	1978-03-09	4800	
USGS	01100000	1978-03-10	4960	
USGS	01100000	1978-03-11	5180	
USGS	01100000	1978-03-12	4950	
USGS	01100000	1978-03-13	5220	
USGS	01100000	1978-03-14	5710	
USGS	01100000	1978-03-15	7070	
USGS	01100000	1978-03-16	8080	
USGS	01100000	1978-03-17	8730	
USGS	01100000	1978-03-18	8000	
USGS	01100000	1978-03-19	7510	
USGS	01100000	1978-03-20	7330	
